-3.755399449467255E-014	 0.000000000000000E+000
 9.821986486209462E+001	-5.304326519760306E-012
-1.425460227293581E-012	 1.470680445151515E+002
 1.000944289613633E+001	-1.445996717376836E-011
-1.133802115742755E-011	-1.431663948890126E+001
 1.925748281552444E+002	-6.452225562254498E-012
-4.888761115434362E-012	-3.581694487556220E+001
 1.821727875094996E+002	 2.266640574810546E-011
-2.835674379348277E-011	 6.377745735473169E+001
-1.020767525588159E+002	 4.001168697249757E-011
 1.248965272800471E-011	-6.672423013258567E+002
-2.991544572944595E+002	 5.382142655611328E-011
 7.401548970082096E-011	-5.737147202418359E+001
 8.705798018064675E+001	 5.250918927212146E-011
 8.790119061194737E-011	-5.504284213735040E+000
 2.793534589480297E+002	-2.332417737579868E-011
 3.057900212768752E-011	 1.015005599384173E+002
-9.653459113770376E+001	-8.630422769176364E-011
 2.815073361368616E-011	-2.278476556148546E+002
-2.787893563989580E+001	-6.456246219942085E-011
-1.593438774499767E-011	 4.646609641024520E+001
 1.555190758565646E+002	-2.070855601162383E-011
-4.551635926892512E-011	-4.214995875629755E+001
-3.076395659571553E+001	-6.740274969173006E-015
-3.873369886360942E-011	 4.711900106312630E+001
-1.082704309331391E+002	 8.418306013223861E-012
 2.435738284673711E-012	-4.108515936788855E+000
 6.101066997035556E+000	 1.202566468166659E-011
 6.581467738335009E-012	 2.238124332771146E+001
 2.690079494236329E+001	 8.772553016351964E-012
 1.144784905465653E-012	-3.815746534809412E+000
-1.539938210386765E+001	-9.110661216043207E-013
-1.123276594259331E-012	 2.004239627790047E+001
-7.980486311617108E+000	-4.850549236977461E-012
 2.150647666690258E-012	-1.123661140274896E+001
 1.039100973422882E+001	-1.412440443666772E-013
-1.761561018429272E-012	-4.912490533697186E+000
 1.618239022072654E+000	 2.892599064304632E-012
-1.659172175233265E-012	 8.970409292837871E-001
-3.741505284516852E+000	 1.049611995569925E-012
 2.159750802593537E-013	 4.205520578140554E+000
 3.191814432890603E-001	-1.329238213886902E-013
 1.613146009663726E-012	-3.845053424514017E+000
 1.388085093757545E+000	 3.634688561874717E-013
 4.769237759439360E-013	 3.616293228145563E-001
 1.247248382745468E-001	 7.484087591134125E-014
-6.567023175757617E-015	 1.114110441120382E+000
-4.077286606786438E-002	-5.842784520701923E-013
-1.134627476215844E-013	 6.266378466049197E-002
-8.397633383263939E-002	-3.344781968624062E-013
 3.317785038466981E-014	-9.125091389454852E-001
-3.092310925300305E-002	 1.269970674140552E-013
-1.119426882317200E-013	 3.500725187946254E-001
 5.624590208801727E-002	 9.590547728265352E-014
-7.390275130609147E-014	 1.461598308998805E-001
-5.769092655974441E-002	-3.974195195962691E-014
 7.704736362682962E-015	-7.827679098652221E-002
-8.681423283837705E-002	-3.491879853752668E-015
 5.706975076113731E-014	-7.865091058206194E-002
 4.585449336088404E-002	 2.805660384638375E-014
-7.137048066804809E-015	 8.466266488166105E-002
 3.955175852693226E-002	-5.767197226508407E-015
-1.867371211623723E-014	-1.108036933559461E-002
-2.946654158688371E-002	-1.657710170342188E-014
-1.206429441609332E-015	-1.361860660670326E-002
-1.077018324623763E-002	 2.196890748153912E-015
 6.973914507142461E-015	-4.477980168041065E-003
 1.813227439288875E-002	 8.421260260770374E-015
-4.629309265727051E-015	 9.121500887315037E-003
 2.229016007264123E-004	 1.273212444778735E-015
-1.491117683253536E-015	-2.163416243363559E-003
-8.012295023480057E-003	-1.948567180483824E-015
 2.913737467394705E-015	 7.302079164762870E-004
 1.930930595753833E-003	-9.268046747142526E-017
 1.758131782213838E-015	-1.424668586212134E-003
 3.171474370245939E-003	 5.627236852831591E-016
-1.389520339009627E-015	 8.248363065498357E-004
-1.440226952887807E-003	-3.480309215694810E-016
-3.668603745876835E-016	 1.632765609568498E-004
-8.840815379426177E-004	-5.540807981313656E-016
 3.434324957344932E-016	-1.021678399385485E-004
 6.657295882246087E-004	 1.220983634615458E-016
 7.903838012147535E-017	-4.846896422300720E-004
 1.521391586433084E-004	 3.019764987627653E-016
-2.767765013314054E-016	 3.456347419918055E-004
-2.805226186907608E-004	-4.811487540279762E-018
 1.630859034396786E-017	 7.542386174054600E-005
 2.172062500927359E-006	-1.074856345057023E-016
 7.981572381530458E-017	-1.209025187635597E-004
 8.490741116932407E-005	 1.992396868661636E-017
 8.201944131910764E-018	-4.720573464358530E-005
-5.420171911926767E-006	 4.364660613789785E-017
-6.846609231706834E-017	 9.146952562193601E-005
-2.101566116386149E-005	 2.037343156697823E-018
-1.906889185109413E-017	-1.656703895208283E-005
 3.636238172919106E-007	-1.103977327142956E-017
 6.030693959825081E-017	-2.630914257781506E-005
 4.150933557012527E-006	-1.355282458574009E-018
 2.293991865695581E-017	 7.505862014531917E-006
 2.941148154838489E-006	 6.213822605231737E-018
-4.074713947961534E-017	 1.280405081344805E-005
-2.211021812753620E-006	 3.140744051893019E-017
-3.012014421520627E-018	-7.610607316869995E-006
-2.125553827063711E-006	 6.739547605816507E-018
 2.763273747436587E-017	-1.850449963208652E-006
